barcode	cluster_id	read_id
*	13168	74376
*	13168	74376
*	13168	74376
*	5491	74386
*	5491	74386
*	19480	7439
*	19480	7439
*	19480	7439
*	19662	74396
*	19662	74396
*	19662	74396
*	18323	74398
*	6971	74398
*	18323	74398
*	18323	74398
*	20146	74402
*	20146	74402
*	20146	74402
*	18721	74403
*	18721	74403
*	18721	74403
*	839	74404
*	839	74404
*	839	74404
*	20322	7443
*	20322	7443
*	20322	7443
*	13534	7447
*	13534	7447
*	9830	7448
*	9830	7448
*	9830	7448
*	12506	74497
*	12506	74497
*	20551	7458
*	20551	7458
*	20551	7458
*	19682	7469
*	19682	7469
*	19682	7469
*	19706	74768
*	19706	74768
*	19706	74768
*	0	74790
*	0	74790
*	0	74790
*	17096	74802
*	17096	74802
*	17096	74802
*	13918	74816
*	6235	74822
*	19101	75054
*	19101	75054
*	19101	75054
*	11915	75111
*	11915	75111
*	5365	75113
*	5365	75113
*	3588	75120
*	3588	75120
*	7441	75132
*	10384	7517
*	10384	7517
*	10384	7517
*	14466	75222
*	20314	75271
*	20314	75271
*	20314	75271
*	20552	75274
*	20552	75274
*	20552	75274
*	20296	75415
*	20296	75415
*	20296	75415
*	17254	75432
*	17254	75432
*	17254	75432
*	5270	75439
*	5270	75439
*	17539	75440
*	7672	75447
*	7672	75447
*	7672	75447
*	2134	75468
*	18130	75480
*	18130	75480
*	18130	75480
*	11713	75482
*	20553	7550
*	20553	7550
*	20553	7550
*	2359	7551
*	2359	7551
*	2359	7551
*	13963	7554
*	13963	7554
*	15208	75586
*	6124	75613
*	6124	75613
*	6124	75613
*	12085	75635
*	12085	75635
*	12085	75635
*	17124	7565
*	17124	7565
*	17124	7565
*	12021	75693
*	12021	75693
*	19972	75697
*	19972	75697
*	19972	75697
*	17503	75703
*	10462	75713
*	20083	7573
*	20083	7573
*	20083	7573
*	18392	75749
*	18392	75749
*	18392	75749
*	6284	75867
*	6284	75867
*	6284	75867
*	17456	75909
*	17456	75909
*	17456	75909
*	19737	7591
*	19737	7591
*	19737	7591
*	16791	7595
*	19828	7595
*	19828	7595
*	19828	7595
*	6715	75996
*	6715	75996
*	17638	76002
*	17638	76002
*	17638	76002
*	6450	76028
*	17954	76030
*	17954	76030
*	17954	76030
*	18900	76038
*	18900	76038
*	18900	76038
*	6030	7606
*	8209	76060
*	8209	76060
*	8209	76060
*	356	76064
*	356	76064
*	356	76064
*	18823	76088
*	18823	76088
*	18823	76088
*	17163	76133
*	17163	76133
*	17163	76133
*	5689	7616
*	10335	7617
*	17999	7622
*	17999	7622
*	17999	7622
*	17826	7623
*	17826	7623
*	17826	7623
*	13922	7627
*	20342	76283
*	20342	76283
*	20342	76283
*	16891	76289
*	11165	7632
*	19878	7635
*	19878	7635
*	19878	7635
*	16413	7640
*	16413	7640
*	16413	7640
*	19721	76442
*	19721	76442
*	19721	76442
*	20339	76475
*	20339	76475
*	20339	76475
*	4466	7648
*	4466	7648
*	4466	7648
*	3675	76519
*	3675	76519
*	19041	76520
*	19041	76520
*	19041	76520
*	20393	76525
*	20393	76525
*	20393	76525
*	15149	76759
*	15149	76759
*	15149	76759
*	18226	7678
*	18226	7678
*	18226	7678
*	6326	76795
*	14420	7682
*	20402	76826
*	20402	76826
*	20402	76826
*	20186	76839
*	20186	76839
*	20186	76839
*	20204	76854
*	20204	76854
*	20204	76854
*	19339	76864
*	19339	76864
*	19339	76864
*	20219	76874
*	20219	76874
*	20219	76874
*	14007	7689
*	14007	7689
*	16966	76897
*	16966	76897
*	20017	76957
*	20017	76957
*	20017	76957
*	11697	76963
*	11697	76963
*	11697	76963
*	11878	77010
*	11878	77010
*	14013	7702
*	7925	77021
*	7925	77021
*	7925	77021
*	19255	77036
*	19255	77036
*	19255	77036
*	19159	77052
*	19159	77052
*	19159	77052
*	11727	77054
*	18826	77057
*	18826	77057
*	18826	77057
*	5711	7706
*	11707	77271
*	11707	77271
*	11707	77271
*	11282	77367
*	11282	77367
*	11282	77367
*	19624	77375
*	19624	77375
*	19624	77375
*	9677	77386
*	17131	7741
*	17131	7741
*	17131	7741
*	2624	77438
*	19843	7757
*	19843	7757
*	19843	7757
*	13724	7758
*	13724	7758
*	13724	7758
*	20113	77646
*	20113	77646
*	20113	77646
*	14048	77666
*	20407	77723
*	20407	77723
*	20407	77723
*	5302	7774
*	5302	7774
*	18205	77747
*	18205	77747
*	18205	77747
*	14268	77757
*	14268	77757
*	14268	77757
*	4297	7778
*	4297	7778
*	19948	7780
*	19948	7780
*	19948	7780
*	18695	77806
*	18695	77806
*	18695	77806
*	19905	7781
*	19905	7781
*	19905	7781
*	18962	7783
*	18962	7783
*	18962	7783
*	3817	7785
*	3817	7785
*	5622	7789
*	2683	77912
*	20672	7792
*	20672	7792
*	20672	7792
*	15425	7796
*	15425	7796
*	881	77978
*	881	77978
*	881	77978
*	19864	78004
*	19864	78004
*	19864	78004
*	18064	78033
*	18064	78033
*	18064	78033
*	14070	78035
*	14070	78035
*	20494	78037
*	20494	78037
*	20494	78037
*	19514	7804
*	19514	7804
*	19514	7804
*	3124	7806
*	12446	7810
*	12446	7810
*	15365	78163
*	19595	78165
*	19595	78165
*	19595	78165
*	5577	78175
*	13406	7820
*	13406	7820
*	13406	7820
*	6673	78206
*	17649	7824
*	17649	7824
*	17649	7824
*	18216	7828
*	18216	7828
*	18216	7828
*	17918	78284
*	17918	78284
*	17918	78284
*	15227	78329
*	19127	7834
*	19154	7834
*	19127	7834
*	19154	7834
*	19127	7834
*	19154	7834
*	16764	78346
*	16764	78346
*	16764	78346
*	18638	78353
*	18638	78353
*	18638	78353
*	19605	78361
*	19605	78361
*	19605	78361
*	11980	78375
*	11980	78375
*	11980	78375
*	18009	78449
*	18009	78449
*	18009	78449
*	9997	7852
*	17187	78536
*	17187	78536
*	17187	78536
*	17988	7860
*	17988	7860
*	17988	7860
*	19954	7864
*	19954	7864
*	19954	7864
*	15513	7866
*	15513	7866
*	15513	7866
*	20018	78669
*	20018	78669
*	20018	78669
*	19002	78698
*	19002	78698
*	19002	78698
*	15256	7870
*	15256	7870
*	15256	7870
*	19227	78714
*	3654	7874
*	3654	7874
*	19831	78742
*	19831	78742
*	19831	78742
*	18340	78784
*	18340	78784
*	18340	78784
*	20120	7882
*	20120	7882
*	20120	7882
*	14022	78871
*	19608	78923
*	19608	78923
*	19608	78923
*	18458	7894
*	18458	7894
*	18458	7894
*	6378	78948
*	14895	7895
*	18265	78950
*	18265	78950
*	18265	78950
*	17554	7901
*	17554	7901
*	17554	7901
*	2773	7909
*	16141	7913
*	16141	7913
*	16141	7913
*	3452	79148
*	3452	79148
*	3452	79148
*	18374	79158
*	18374	79158
*	18374	79158
*	19935	79168
*	19935	79168
*	19935	79168
*	17015	79172
*	17015	79172
*	17015	79172
*	17173	79181
*	17173	79181
*	17173	79181
*	11580	79183
*	11580	79183
*	11580	79183
*	15532	7919
*	15532	7919
*	15532	7919
*	2069	79235
*	2069	79235
*	2069	79235
*	20060	7931
*	20060	7931
*	20060	7931
*	19897	7935
*	19897	7935
*	19897	7935
*	18746	7939
*	18746	7939
*	18746	7939
*	20457	7951
*	20457	7951
*	20457	7951
*	5674	79624
*	18367	79650
*	18367	79650
*	18367	79650
*	4832	79689
*	4832	79689
*	18504	79730
*	18504	79730
*	18504	79730
*	12200	79738
*	12200	79738
*	12200	79738
*	10777	79761
*	10777	79761
*	10777	79761
*	8825	79763
*	8825	79763
*	8825	79763
*	1044	79771
*	1044	79771
*	1044	79771
*	19450	79938
*	19450	79938
*	19450	79938
*	4008	79960
*	4008	79960
*	4008	79960
*	19676	79988
*	19676	79988
*	19676	79988
*	3599	80004
*	3599	80004
*	20496	80028
*	20496	80028
*	20496	80028
*	20173	80102
*	20173	80102
*	20173	80102
*	16844	80104
*	4354	80122
*	4354	80122
*	19992	80142
*	19992	80142
*	19992	80142
*	17738	80150
*	17738	80150
*	17738	80150
*	20356	80231
*	20356	80231
*	20356	80231
*	17501	80243
*	17501	80243
*	17501	80243
*	5812	80263
*	5812	80263
*	18895	80374
*	18895	80374
*	18895	80374
*	19908	80450
*	19908	80450
*	19908	80450
*	5032	8046
*	5032	8046
*	19791	80470
*	19791	80470
*	19791	80470
*	20221	80514
*	20221	80514
*	20221	80514
*	19090	80516
*	19090	80516
*	19090	80516
*	20127	80518
*	20127	80518
*	20127	80518
*	8396	80535
*	8396	80535
*	8396	80535
*	18116	80539
*	18116	80539
*	18116	80539
*	5195	80540
*	5195	80540
*	20228	80595
*	20228	80595
*	20228	80595
*	15063	80668
*	1821	80691
*	3777	80740
*	3777	80740
*	11329	80771
*	15692	80857
*	9941	81080
*	14499	81084
*	4575	81086
*	4575	81086
*	13894	81120
*	13894	81120
*	7668	81136
*	7668	81136
*	7668	81136
*	18743	812
*	18743	812
*	18743	812
*	5457	81278
*	5457	81278
*	20638	81339
*	20638	81339
*	20638	81339
*	7889	81353
*	7889	81353
*	7889	81353
*	17725	816
*	17725	816
*	17725	816
*	14208	8168
*	14208	8168
*	14208	8168
*	19527	81758
*	19527	81758
*	19527	81758
*	19129	81766
*	19129	81766
*	19129	81766
*	16944	8177
*	19744	81774
*	19744	81774
*	19744	81774
*	12229	81890
*	12229	81890
*	12229	81890
*	12570	81944
*	12570	81944
*	15371	82181
*	18968	82191
*	18968	82191
*	18968	82191
*	19515	82237
*	19515	82237
*	19515	82237
*	3191	82241
*	3191	82241
*	3191	82241
*	19459	82348
*	19459	82348
*	19459	82348
*	19318	82435
*	19318	82435
*	19318	82435
*	19613	82661
*	19613	82661
*	19613	82661
*	4270	82667
*	4270	82667
*	17002	82691
*	17002	82691
*	17002	82691
*	7323	82698
*	12554	82712
*	12554	82712
*	17192	82743
*	17192	82743
*	17192	82743
*	20663	82873
*	20663	82873
*	20663	82873
*	18774	82964
*	18774	82964
*	18774	82964
*	19696	83086
*	19696	83086
*	19696	83086
*	3595	83112
*	3595	83112
*	19323	83124
*	19323	83124
*	19323	83124
*	17432	83126
*	17432	83126
*	17432	83126
*	18413	83137
*	18413	83137
*	18413	83137
*	17400	83210
*	17400	83210
*	17400	83210
*	5665	83211
*	5327	83212
*	5327	83212
*	19633	83228
*	19633	83228
*	19633	83228
*	13752	83242
*	13752	83242
*	6043	83282
*	19767	83298
*	19767	83298
*	19767	83298
*	15511	83304
*	16419	8359
*	19752	83594
*	19752	83594
*	19752	83594
*	15593	83719
*	18932	8386
*	18932	8386
*	18932	8386
*	7135	83983
*	239	8399
*	239	8399
*	239	8399
*	17511	8406
*	17511	8406
*	11757	84193
*	11757	84193
*	14521	84215
*	19055	84239
*	19055	84239
*	19055	84239
*	16039	8426
*	16039	8426
*	16039	8426
*	16223	84261
*	16223	84261
*	16223	84261
*	19109	84320
*	19109	84320
*	19109	84320
*	17303	84325
*	7663	84440
*	7663	84440
*	7663	84440
*	20523	84485
*	20523	84485
*	20523	84485
*	12132	84495
*	12132	84495
*	12132	84495
*	4962	8477
*	4962	8477
*	8659	84819
*	8659	84819
*	8659	84819
*	17045	84861
*	17045	84861
*	17045	84861
*	19796	84875
*	19796	84875
*	19796	84875
*	19610	84911
*	19610	84911
*	19610	84911
*	17425	84982
*	17425	84982
*	17425	84982
*	3818	84998
*	3818	84998
*	3034	8500
*	20593	85018
*	20593	85018
*	20593	85018
*	17129	85140
*	17129	85140
*	17129	85140
*	20145	85205
*	20145	85205
*	20145	85205
*	20561	85242
*	20561	85242
*	20561	85242
*	20508	85266
*	20508	85266
*	20508	85266
*	16766	85349
*	16766	85349
*	16766	85349
*	16856	85416
*	16856	85416
*	14031	85430
*	17749	85439
*	19213	85487
*	19213	85487
*	19213	85487
*	272	85515
*	272	85515
*	272	85515
*	15078	8556
*	19789	85590
*	19789	85590
*	19789	85590
*	17691	85599
*	17691	85599
*	17691	85599
*	13928	85611
*	13928	85611
*	13928	85611
*	527	85615
*	527	85615
*	527	85615
*	8915	85617
*	8915	85617
*	8915	85617
*	20554	85706
*	20554	85706
*	20554	85706
*	5658	85716
*	5658	85716
*	5658	85716
*	14505	85722
*	6599	85840
*	10226	8607
*	13923	8611
*	16673	86189
*	16673	86189
*	16673	86189
*	18569	86223
*	18569	86223
*	18569	86223
*	9468	86245
*	9468	86245
*	9468	86245
*	8601	86277
*	8601	86277
*	8601	86277
*	20166	8632
*	20166	8632
*	20166	8632
*	20454	8633
*	20454	8633
*	20454	8633
*	19977	86340
*	19977	86340
*	19977	86340
*	16770	86372
*	16770	86372
*	16770	86372
*	14681	86390
*	6977	86401
*	20403	86450
*	20403	86450
*	20403	86450
*	11337	86452
*	20168	86460
*	20168	86460
*	20168	86460
*	20364	8649
*	20364	8649
*	20364	8649
*	18211	86619
*	18211	86619
*	18211	86619
*	18514	86668
*	18514	86668
*	18514	86668
*	19741	8670
*	19741	8670
*	19741	8670
*	19920	8671
*	19920	8671
*	19920	8671
*	1125	86761
*	1125	86761
*	1125	86761
*	20352	86856
*	20352	86856
*	20352	86856
*	20178	86874
*	20178	86874
*	20178	86874
*	18363	86878
*	18363	86878
*	18363	86878
*	19858	87089
*	19858	87089
*	19858	87089
*	13914	87159
*	12336	87159
*	12336	87159
*	12336	87159
*	14080	87230
*	4355	87276
*	4355	87276
*	5646	87278
*	11099	87280
*	837	87325
*	837	87325
*	837	87325
*	5618	87333
*	17801	87337
*	17801	87337
*	17801	87337
*	19900	87339
*	19900	87339
*	19900	87339
*	19206	87347
*	19206	87347
*	19206	87347
*	17681	87392
*	17681	87392
*	19430	87398
*	19430	87398
*	19430	87398
*	15930	87497
*	976	87511
*	976	87511
*	976	87511
*	16907	87559
*	15677	8759
*	1047	87593
*	1047	87593
*	1047	87593
*	17914	87635
*	17914	87635
*	17914	87635
*	13500	87667
*	13500	87667
*	13500	87667
*	3970	87704
*	3970	87704
*	13521	87718
*	13521	87718
*	13521	87718
*	19660	87754
*	19660	87754
*	19660	87754
*	19962	87759
*	19962	87759
*	19962	87759
*	20468	87783
*	20468	87783
*	20468	87783
*	18977	87788
*	18977	87788
*	18977	87788
*	19102	87790
*	19102	87790
*	19102	87790
*	19728	87839
*	19728	87839
*	19728	87839
*	18903	87843
*	18903	87843
*	18903	87843
*	17880	87845
*	17880	87845
*	17880	87845
*	20121	87941
*	20121	87941
*	20121	87941
*	8151	87955
*	8151	87955
*	8151	87955
*	2584	88017
*	2584	88017
*	2584	88017
*	14213	88034
*	3106	88055
*	3106	88055
*	3106	88055
*	20193	88069
*	20193	88069
*	20193	88069
*	19909	88077
*	19909	88077
*	19909	88077
*	4396	88091
*	4396	88091
*	3586	88095
*	3586	88095
*	20024	88159
*	20024	88159
*	20024	88159
*	20458	88165
*	20458	88165
*	20458	88165
*	15338	88193
*	15338	88193
*	15338	88193
*	17794	88195
*	17794	88195
*	17794	88195
*	6956	88201
*	18267	88203
*	18267	88203
*	18267	88203
*	18296	88211
*	18296	88211
*	18296	88211
*	11614	88218
*	11614	88218
*	11614	88218
*	11922	88219
*	11922	88219
*	18911	88230
*	18911	88230
*	18911	88230
*	6345	88234
*	6345	88234
*	9942	88237
*	17652	88243
*	17652	88243
*	17652	88243
*	17520	88263
*	5152	88293
*	5152	88293
*	5152	88293
*	18107	88337
*	18107	88337
*	18107	88337
*	18657	88498
*	20615	88527
*	20615	88527
*	20615	88527
*	20605	88542
*	20605	88542
*	20605	88542
*	8747	8872
*	8747	8872
*	8747	8872
*	17891	88738
*	17891	88738
*	17891	88738
*	19793	8878
*	19793	8878
*	19793	8878
*	19961	88798
*	19961	88798
*	19961	88798
*	19446	88808
*	19508	88808
*	19446	88808
*	19508	88808
*	19446	88808
*	19508	88808
*	19635	88810
*	20280	88810
*	19635	88810
*	20280	88810
*	19635	88810
*	20280	88810
*	15795	88861
*	17512	88882
*	18923	88898
*	18923	88898
*	18923	88898
*	19619	88902
*	19619	88902
*	19619	88902
*	19033	88916
*	19033	88916
*	19033	88916
*	19719	89121
*	19719	89121
*	19719	89121
*	5673	89125
*	20122	89131
*	20122	89131
*	20122	89131
*	20461	89133
*	20461	89133
*	20461	89133
*	18745	89135
*	18745	89135
*	18745	89135
*	10669	89165
*	10669	89165
*	10669	89165
*	7303	89185
*	20450	89199
*	20450	89199
*	20450	89199
*	18885	89228
*	18885	89228
*	18885	89228
*	17822	89239
*	17822	89239
*	17822	89239
*	19443	89300
*	19443	89300
*	19443	89300
*	10762	89487
*	9136	89493
*	9136	89493
*	9136	89493
*	18870	89497
*	18870	89497
*	18870	89497
*	19589	89503
*	19589	89503
*	19589	89503
*	20027	89515
*	20027	89515
*	20027	89515
*	20489	89523
*	20489	89523
*	20489	89523
*	19823	89525
*	19823	89525
*	19823	89525
*	14260	89545
*	14260	89545
*	14260	89545
*	7160	89638
*	7160	89638
*	452	89789
*	452	89789
*	452	89789
*	16217	89791
*	20317	89882
*	20317	89882
*	20317	89882
*	16710	902
*	16710	902
*	16710	902
*	20425	90524
*	20425	90524
*	20425	90524
*	4222	90531
*	4222	90531
*	4222	90531
*	14272	90550
*	16813	90573
*	16813	90573
*	16813	90573
*	310	90581
*	310	90581
*	310	90581
*	17226	90589
*	17226	90589
*	17226	90589
*	11246	90636
*	14432	90668
*	14432	90668
*	19053	90694
*	19053	90694
*	19053	90694
*	14649	90695
*	20427	907
*	20427	907
*	20427	907
*	17651	90714
*	17651	90714
*	17651	90714
*	6944	90808
*	6944	90808
*	6944	90808
*	19133	90817
*	19133	90817
*	19133	90817
*	1097	90930
*	1097	90930
*	1097	90930
*	9712	90944
*	12826	90993
*	12826	90993
*	19074	91033
*	19074	91033
*	19074	91033
*	16075	9106
*	19100	9108
*	19100	9108
*	19100	9108
*	16447	9120
*	8511	9123
*	8511	9123
*	8511	9123
*	17919	91240
*	17919	91240
*	17919	91240
*	6355	91257
*	6355	91257
*	18215	91260
*	18215	91260
*	18215	91260
*	3728	91285
*	3728	91285
*	17907	91305
*	17907	91305
*	17907	91305
*	16761	9133
*	10029	9153
*	20505	916
*	20505	916
*	20505	916
*	18164	91603
*	18164	91603
*	18164	91603
*	3900	91608
*	3900	91608
*	8564	91658
*	8564	91658
*	8564	91658
*	18782	91664
*	18782	91664
*	18782	91664
*	18398	9168
*	18398	9168
*	18398	9168
*	18975	91711
*	18975	91711
*	18975	91711
*	20370	91727
*	20370	91727
*	20370	91727
*	15447	91823
*	19958	91841
*	19958	91841
*	19958	91841
*	14255	91853
*	18349	91994
*	18349	91994
*	18349	91994
*	19475	92088
*	19475	92088
*	19475	92088
*	12690	92100
*	12690	92100
*	12690	92100
*	16259	92176
*	16259	92176
*	16259	92176
*	10558	92271
*	18886	92313
*	18886	92313
*	18886	92313
*	6845	92319
*	10808	92325
*	20424	92327
*	20424	92327
*	20424	92327
*	6895	92329
*	6895	92329
*	13669	9233
*	13669	9233
*	20673	92331
*	20673	92331
*	20673	92331
*	17395	92370
*	17395	92370
*	17395	92370
*	1608	9241
*	16180	92489
*	20358	92563
*	20358	92563
*	20358	92563
*	20235	92580
*	20235	92580
*	20235	92580
*	17806	9283
*	17806	9283
*	17806	9283
*	384	9287
*	384	9287
*	384	9287
*	15526	93025
*	3721	93127
*	3721	93127
*	17828	93240
*	17828	93240
*	17828	93240
*	13335	9325
*	13335	9325
*	19448	93268
*	19448	93268
*	19448	93268
*	19693	93558
*	19693	93558
*	19693	93558
*	9914	93704
*	20251	93712
*	20251	93712
*	20251	93712
*	11486	93724
*	20206	93780
*	20206	93780
*	20206	93780
*	15933	93798
*	15933	93798
*	15933	93798
*	1778	93807
*	1778	93807
*	1778	93807
*	20502	93883
*	20502	93883
*	20502	93883
*	20344	93902
*	20344	93902
*	20344	93902
*	19233	93936
*	19233	93936
*	19233	93936
*	19946	93986
*	19946	93986
*	19946	93986
*	799	94093
*	799	94093
*	799	94093
*	19729	94105
*	19729	94105
*	19729	94105
*	13916	9415
*	20284	9439
*	20284	9439
*	20284	9439
*	15879	9451
*	15879	9451
*	15879	9451
*	20433	94527
*	20433	94527
*	20433	94527
*	16989	94529
*	16989	94529
*	16989	94529
*	15242	94541
*	15242	94541
*	15242	94541
*	14494	94995
*	20023	95175
*	20023	95175
*	20023	95175
*	19118	95382
*	19118	95382
*	19118	95382
*	14481	95530
*	20633	95570
*	20633	95570
*	20633	95570
*	14270	95591
*	19380	95615
*	19380	95615
*	19380	95615
*	12618	95644
*	12618	95644
*	12253	95664
*	19124	95664
*	19124	95664
*	12253	95664
*	19124	95664
*	18691	95700
*	18691	95700
*	18691	95700
*	6902	96380
*	6902	96380
*	5562	96456
*	5562	96456
*	8441	96532
*	8441	96532
*	8441	96532
*	19184	96716
*	19184	96716
*	19184	96716
*	18073	9672
*	18073	9672
*	18073	9672
*	19338	9682
*	19338	9682
*	19338	9682
*	17077	96971
*	17077	96971
*	17077	96971
*	8086	97115
*	8086	97115
*	8086	97115
*	1115	97149
*	1115	97149
*	1115	97149
*	13691	97163
*	13691	97163
*	17920	97448
*	17920	97448
*	17920	97448
*	10982	97656
*	8072	97662
*	8072	97662
*	8072	97662
*	7080	97719
*	7080	97719
*	12050	97729
*	12050	97729
*	19673	97733
*	19673	97733
*	19673	97733
*	20295	97743
*	20295	97743
*	20295	97743
*	20307	97749
*	20307	97749
*	20307	97749
*	5888	97784
*	14133	97864
*	15622	97960
*	19113	97985
*	19113	97985
*	19113	97985
*	17975	98045
*	17975	98045
*	17975	98045
*	17521	98075
*	17521	98075
*	17521	98075
*	6806	98087
*	6806	98087
*	6806	98087
*	16074	98607
*	11820	98608
*	11820	98608
*	1256	98627
*	1256	98627
*	1256	98627
*	19536	98642
*	19536	98642
*	19536	98642
*	14266	98656
*	14266	98656
*	14266	98656
*	5908	98699
*	13950	98704
*	18574	98706
*	18574	98706
*	18574	98706
*	20312	98711
*	20312	98711
*	20312	98711
*	17726	98719
*	17726	98719
*	17726	98719
*	17844	98724
*	17844	98724
*	17844	98724
*	14568	98733
*	14568	98733
*	14568	98733
*	20435	98745
*	20435	98745
*	20435	98745
*	20613	98747
*	20613	98747
*	20613	98747
*	16651	98754
*	17100	99076
*	17100	99076
*	17100	99076
*	17113	99116
*	287	99173
*	287	99173
*	287	99173
*	20359	99187
*	20359	99187
*	20359	99187
*	17861	99272
*	17861	99272
*	17861	99272
*	19588	99290
*	19588	99290
*	19588	99290
*	4893	99294
*	4893	99294
*	4893	99294
*	16318	99370
*	4254	99422
*	4254	99422
*	7130	99426
*	7130	99426
*	18667	99452
*	18667	99452
*	18667	99452
*	18389	99510
*	18389	99510
*	18389	99510
*	16553	997
*	19665	99736
*	19665	99736
*	19665	99736
*	20470	99738
*	20470	99738
*	20470	99738
*	5657	99752
*	6642	99760
*	18280	99760
*	18280	99760
*	18280	99760
*	18564	99771
*	18564	99771
*	18564	99771
barcode03	*	43672
barcode01	*	2823
barcode22	*	42945
barcode46	*	92088
barcode11	*	46139
barcode01	*	65543
barcode83	*	23730
barcode50	*	36270
barcode10	*	62839
barcode38	*	59923
barcode67	*	7144
barcode25	*	76864
barcode54	*	97985
barcode47	*	28513
unclassified	*	64959
barcode91	33	31138
barcode07	*	375
barcode05	*	74396
barcode15	33	438
barcode04	*	7212
barcode04	19	48051
barcode02	*	41614
barcode15	*	49188
barcode90	*	51665
barcode62	*	5628
barcode52	37	357
barcode22	*	51715
barcode18	*	60759
barcode10	*	83594
barcode36	*	63595
barcode09	12	90589
barcode67	*	73432
barcode04	*	20585
barcode28	*	98724
barcode65	*	7147
barcode23	*	52150
barcode08	33	38484
barcode15	14	27591
barcode12	25	133451
barcode39	33	38037
barcode37	14	84353
barcode10	14	5421
barcode11	33	60735
barcode25	*	27417
barcode78	14	131919
barcode67	14	9449
barcode53	38	92144
barcode41	14	353
barcode09	*	27467
barcode63	*	42707
barcode63	*	523
barcode63	*	54255
barcode63	*	155928
barcode63	*	7118
barcode63	*	32725
barcode63	*	36632
barcode63	*	5618
barcode63	*	31005
barcode63	*	5929
barcode63	*	100944
barcode63	*	52819
barcode33	*	24970
barcode33	*	6300
barcode33	*	41681
barcode33	*	80486
barcode33	*	7592
barcode33	*	85594
barcode33	*	8398
barcode33	*	9166
barcode33	*	36017
barcode33	*	39245
barcode11	*	6285
barcode23	33	55552
barcode18	18	405
barcode93	25	24547
barcode66	*	440
barcode77	*	28883
barcode59	3	21688
barcode08	25	6974
barcode32	25	45456
barcode57	1	47027
barcode20	5	64208
barcode20	0	48035
barcode27	1	445
barcode59	6	27786
barcode70	25	5413
barcode79	14	57267
barcode37	25	50748
barcode32	25	409
barcode31	1	31871
barcode46	3	64164
barcode69	14	55941
barcode39	*	57094
barcode27	4	64231
barcode90	1	33511
barcode04	6	450
barcode07	44	24952
barcode64	1	29340
barcode15	4	26473
barcode40	1	6842
unclassified	44	25177
barcode13	14	8854
unclassified	1	1663
barcode37	4	38168
barcode15	1	80701
barcode62	1	6589
barcode27	1	22703
barcode28	1	59721
barcode13	1	82863
barcode02	1	4755
unclassified	1	6472
barcode41	4	48790
barcode28	25	89806
barcode13	4	46750
unclassified	0	34689
barcode38	4	21117
barcode15	14	427
barcode40	25	46081
unclassified	0	3614
barcode37	0	61188
barcode51	1	27506
barcode08	1	36420
